B302	Brin-Mont Chemicals, Inc
B303	Bristol-Myers Company
B304	Bri Systems, Inc
B305	E F Britten & Co, Inc
B306	Britt Tech Corporation
B307	B R Laboratory
B308	Broadcast Electronics, Inc
B309	Broan Mfg Co, Inc
B310	William M Brobeck & Associates
B311	Brockway Glass Company, Incorporated
B312	F C Broeman & Co
B313	Brogdex Co
B314	Bromberg Engineering Co
B315	Brookfield Engineering Laboratories, Inc
B316	Brookhaven Research Laboratories
B317	Brookings Institution
B318	Brooklyn Botanic Garden
B319	Brook Park Laboratories, Inc
B320	Leslie Brooks &. Associates, Inc
B321	Brooks & Perkins, Incorporated
B322	Broomer Research Corp
B323	Brower Electronics Laboratories
B324	Arthur S Brown Manufacturing Co
B325	Brown & Brown, Architects
B326	Dayton T Brown Inc
B327	Brown-Devlin Associates
B328	Brownell & Co Inc
B329	Brown Forman Distillers Corp
B330	Brown Group, Inc
B331	Robert Brown Associates
B332	Brown & Sharpe Mfg Co
B333	Brown & Williamson Tobacco Corporation
B334	The Brubaker Group
B335	Brulin & Company, Inc
B336	Bruno-New York Industries Corp
B337	Brunson Instrument Co, Inc
B338	Brunswick Corporation
B339	Brunswick Pulp & Paper Co
B340	Brush Wellman Inc
B341	Bry-Air, Inc
B342	BSL Technology
B343	BTC Laboratories
B344	Spencer J Buchanan & Associates, Inc
B345	Buckeye Fabric Finishing Co
B346	Buckeye International Inc, Steel Castings
B347	Buckeye Products Co
B348	LIMA Buckeye Rubber Products Inc
B349	Buckman Laboratories, Inc
B350	Bucyrus-Erie Co
B351	The Budd Company
B352	Buehler Ltd
B353	Buffalo Testing Laboratories, Inc
B354	Thomas Buffington & Associates, Inc
B355	Bug Electronics, Inc
B356	Buhl, Inc
B357	Building Technology, Inc
B358	Bull & Roberts, Inc
B359	Bundy Corporation
B360	Bunker Ramo Corporation
B361	Bureau of Social Science Research, Inc
B362	Burgess Industries
B363	Ralph H Burke Associates
B364	Burlan Corp
B365	Burling Instrument Co, Inc
B366	Burlington Industries, Inc
B367	Bumdy Corporation
B368	Burnett Electronics Lab, Incorporated
B369	Bumham Corporation
B370	Burr-Brown Research Corporation
B371	Burrell Corporation
B372	Burroughs Corporation
B373	Burroughs Wellcome Co
B374	Burt Associates, Incorporated
B375	Burtek, Inc
B376	G F Bush Associates
B377	Business and Technological Systems, Inc
B378	Business Information Service
B379	Business Psychology International
B380	Butler Manufacturing Company
B381	Buxco Electronics, Inc
B382	Bycap Inc
C001	Cabot Corporation
C002	Caci, Inc
C003	Cadcom, Inc
C004	Caig Laboratories, Inc
C005	BAY CITY Calcinator Corporation
C006	Cal-Colonial Chemsolve, Inc
C007	Calco Ltd
C008	Cal-Compack Foods Inc
C009	Calculogic Inc
C010	Calculon Corporation
C011	California Canners And Growers
C012	California Computer Products, Inc
C013	California & Hawaiian Sugar Company
C014	California Institute of Applied Physics
C015	The California Institute of Earth, Planetary and Life Sciences
C016	California Microwave, Inc
C017	California Optical Research
C018	California Products Corporation
C019	Calista Corporation
C020	Callaway Chemical Company
C021	Callier Center For Communication Disorders
C022	Calmac Manufacturing Corporation
C023	Calocerinos & Spina
C024	Cal-Power Corporation
C025	Calumet Industries, Inc
C026	Calvin Communications, Inc
C027	Campbell Taylor, Inc
C028	Cambion
C029	Cambridge Acoustical Associates Inc
C030	Cambridge Computer Associates, Inc
C031	Cambridge Engineering, Inc
C032	Cambridge Memories, Inc
C033	Cambridge Scientific Industries
C034	Cambridge Thermionic Corporation
C035	Cambridge Wire Cloth Company
C036	Cameron Engineers, Incorporated
C037	Cameron Iron Works, Inc
C038	Campbell Soup Company
C039	Campbell Taggert, Inc
C040	Camp Dresser & McKee Inc
C041	Candex Pacific, Inc
C042	Cannon Associates
C043	Cannon Instrument Co
C044	Cannon Laboratories, Inc
C045	Cannon Mills Company
C046	Cannon-Muskegon Corporation
C047	Canton Stoker Corporation
C048	I G Cantor Inc
C049	Canyon Research Group, Inc
C050	Capex Corporation
C051	Capintcc, Inc
C052	Capital Systems Group, Inc
C053	Capitol Printing Ink Co, Incorporated
C054	Capitol Reproductions, Inc
C055	Capitol Services Incorporated
C056	Cappel Laboratories Inc
C057	Caprock Computing Systems
C058	Capsulated Systems Incorporated
C059	Carbolabs Inc
C060	Carboline Company
C061	Carbonara Laboratories Inc
C062	Carbone Lorraine Industries Corp
C063	Carco Electronics
C064	Cardinal Industries
C065	Cardio-Dynamics Laboratories, Inc
C066	Cargill Inc
C067	Car-Graph, Inc
C068	Carleton Controls Corp
C069	Carlisle Corporation
C070	Carlozzi, Sinton, and Vilkitis, Inc
C071	The Carlson Company
C072	R H Carlson Co, Inc
C073	Carnation Company
C074	Carnegie Institution of Washington Geophysical Laboratory
C075	Carnegie-Mellon Institute of Research
C076	Carolina Biological Supply Co, Inc
C077	R F Caroselli, Product Development Services
C078	Carpco, Inc
C079	Carpenter Technology Corporation
C080	Carrigan Office Trailers, Inc
C081	Carroll Company
C082	Leo J Carroll
C083	ASA Incorporated A5O9 Carr Research Laboratory, Inc
C084	Carson and Associates, Inc
C085	Jay Carter Enterprises, Inc
C086	Carter Manufacturing Corp
C087	Carter-Wallace, Inc
C088	Cartridge Actuated Devices
C089	Cartwright Engineering, Inc
C090	Carus Corporation
C091	Barry Carver & Associates
C092	Cascade Consulting Corporation
C093	Cascade Microwave, Inc
C094	Casde Corporation
C095	Case And Company, Inc
C096	Case, Lowe & Hart, Inc
C097	Castle & Cooke, Inc
C098	Caswell Equipment Co, Inc
C099	PALISADES PARK Catalysis Research Corp
C100	Catalysts and Chemicals Inc
C101	Catalytica Associates
C102	Caterpillar Tractor Co
C103	Caton Connector Corp
C104	Cavitron Corporation
C105	Cayuga Associates, Inc
C106	Cayuga Machine and Fabricating Co, Inc
C107	CBS Inc
C108	CCG, Inc
C109	CCI Corporation
C110	C-Cor Electronics, Inc
C111	CDI Corporation
C112	The Ceco Corporation
C113	F&B CECO Inc
C114	Cedar Knolls Acoustical Laboratories
C115	Cee Kay Engineering Co
C116	Celanese Corporation
C117	Celco (Constantine Engineering Laboratories Company)
C118	Cello Chemical Co
C119	Cemrel, Inc
C120	Cenco Incorporated
C121	Centennial Engineering, Inc
C122	Centerflex Technology Corp
C123	Center for Blood Research, Inc
C124	Center For Communications Inc
C125	Center for Energy and Environmental Studies
C126	The Center for the Environment and Man, Inc
C127	CNTR, Inc
C128	Central and South West Services, Inc
C129	Central Chemical Corporation
C130	Central Engineering Company
C131	The Central Pharmacai Company
C132	Central Scientific Company, Inc
C133	Central Soya Company, Inc
C134	Central States Diversified, Inc
C135	Centrifuge Technology, Inc
C136	Centro Corporation
C137	Century Research Corporation
C138	Century Testing Laboratories, Inc
C139	Ceramic Finishing Company
C140	Cerberonics, Inc
C141	Certain-Teed Corp
C142	Certified Laboratories, Inc
C143	Certified Testing Laboratory, Inc
C144	Certified Testing Labs, Inc
C145	The Cessna Aircraft Company
C146	Cetus Corporation
C147	Cexec, Inc
C148	CFS Continental, Inc
C149	CGR Medical Corporation
C150	Chalfant Manufacturing Co
C151	Chamberlain Manufacturing Corporation
C152	Chambersburg Engineering Company
C153	Champion Commercial Industries
C154	Champion International Corporation
C155	Champion Laboratories, Inc
C156	Champion Spark Plug Company
C157	Channel Industries, Inc
C158	Chapman Chemical Company
C159	Chapman Energy Systems
C160	Charles - Coyle Associates
C161	Charles River Associates Incorporated
C162	Charles River Breeding Laboratories, Inc
C163	Chase-Logeman Corporation
C164	Chase & Sons, Inc
C165	Chatham Controls Corp
C166	Chatham Manufacturing Co
C167	Chattem Inc
C168	Chefs Pantry Inc
C169	Chemalloy Electronics Corporation
C170	Chematics Research Corp
C171	Chemax Corp
C172	Chemclean Corp
C173	Chemetal Corp
C174	Chemetals Corporation
C175	Chem-Fleur Inc
C176	Chemical Abstracts Service
C177	Chemical and Engineering Associates
C178	Chemical and Geological Laboratories of Alaska, Inc
C179	Chemical and Metallurgical Research, Inc
C180	Chemical Coatings & Engineering Co, Inc
C181	Chemical Commodities, Inc
C182	Chemical Data Systems, Inc
C183	Chemical Forfnulators, Inc
C184	Chemical Methods Inc
C185	Chemical Research Laboratories
C186	Chemical Specialties Mfg Corp
C187	Chemicals Procurement Laboratories, Inc
C188	Chemical Systems Inc
C189	Chemineer, Inc
C190	Chemiquip Products Co Inc
C191	The Chemithon Corporation
C192	Chemlab Service of Amarillo
C193	Chemley Products Company
C194	Chem-Nuclear Systems, Inc
C195	Chemo Dynamics
C196	Chemotronics International, Inc
C197	Chemplast Inc
C198	Chemplex Company
C199	Chemplex Industries, Inc
C200	Chemsampco, Inc
C201	Chem Service, Inc
C202	Chem Systems Inc
C203	Chemtree Corporation
C204	Chemtrix, Inc
C205	Chemtrol Adhesives Inc
C206	Chemtronics, Inc
C207	Chen Industries, Inc
C208	The Chesapeake Corporation of Virginia
C209	Chesebrough-Pond’s Inc
C210	Chessco Industries
C211	Chi Associates, Inc
C212	Chicago Bridge & Iron Company
C213	Chicago Professional Polygraph Center, Inc
C214	Chicago Spectro Service Laboratory, Inc
C215	Chicago Testing Laboratory, Inc
C216	Willard D Childs Consulting Engineer
C217	Chilton Research Services
C218	Chock Full of Nuts Corp
C219	Chomerics, Inc
C220	Christiana Metals Corp
C221	Chroma Chemicals
C222	Chromalloy American Corporation
C223	Chromatix, Inc
C224	Chrometrics Laboratories, Inc
C225	Chromex Chemical Corporation
C226	HIGHLAND PARK Chrysler Corporation
C227	CH2M Hill Inc
C228	Chu Associates, Inc
C229	Chu Associates, Inc
C230	Church & Dwight Company, Inc
C231	Ciba-Geigy Corporation
C232	The Cincinnati Butchers Supply Company
C233	OHIO (cont) Cincinnati Electronics Corp
C234	Cincinnati Gear Co
C235	Cincinnati Gold & Silver Refining Co
C236	Cincinnati Milacron, Inc
C237	Cincinnati Sub-Zero Products, Inc
C238	Circle Plastics Products Inc
C239	Circuit Engineering
C240	Circuit Technology Co, Inc
C241	Cirqtel Inc
C242	Cities Service Company
C243	Citizens Gas & Coke Utility
C244	Citrus World, Inc
C245	City Fire Equipment Co
C246	City Investing Co
C247	City Testing & Research Laboratories, Inc
C248	Civil/Nuclear Systems Corp
C249	C J Enterprises
C250	Claremont Polychemical Corporation
C251	Clark Consolidated Industries Inc
C252	Edward E Clark Engineers-Scientists, Inc
C253	Clarke-Hess Communication Research Corporation
C254	Clark Equipment Company
C255	J L Clark Manufacturing Company
C256	Clark, Mean & Perkins Microanalytical Laboratory
C257	Clark-Schwebel Fiber Glass Corporation
C258	Clark & Slater Associates, Inc
C259	Clarostat Mfg Co, Inc
C260	Clayton Manufacturing Company
C261	Clean Air Engineering, Inc
C262	Clean Energy Research Institute
C263	Clean Room Products, Inc
C264	Clean Water Consultants
C265	Clemco Research, Inc
C266	Clement Laboratories, Inc
C267	The Cleveland-Cliffs Iron Company
C268	Cleveland Crystals, Inc
C269	Cleveland Cutter & Reamer Co
C270	Cleveland Machine Controls, Inc
C271	Cleveland Metal Abrasive Inc
C272	Clevepak Corporation
C273	Clinesmith Supply Sales Inc
C274	Clinical Biochemical Corp
C275	Clinical Sciences, Inc
C276	CHESTNUT HILL Clinique Cytology Screening Service, Inc
C277	Clopay Corporation
C278	The Clorox Company
C279	Clow Corporation
C280	C L W Incorporated
C281	C & M Meteorological Supply
C282	CNR Inc
C283	Coaiex Energy
C284	Coastal Ecosystems Management, Inc
C285	Coastal Environments, Inc
C286	Coastal Modular Corp
C287	Coast Metals, Inc
C288	Coatings Research Group, Inc
C289	Coating Systems, Inc
C290	Coats & Clark Inc
C291	Coaxial Dynamics Inc
C292	Cobbs Engineering, Inc
C293	Cobe Laboratories, Inc
C294	Cobum Corporation
C295	The Coca Cola Company
C296	T H Cocrane Laboratories, Ltd
C297	Codi Corporation
C298	Coe Laboratories, Inc
C299	Daniel J Coffey Associates
C300	Cogas Development Company
C301	Cohen & Pascoe, Inc
C302	Coherent Incorporated
C303	Cohn Research
C305	Colburn Laboratories, Inc
C306	Cold Spring Harbor Laboratory
C307	The Coleman Co, Inc
C308	Cole-Parmer Instrument Company
C308	COLE-PARMER INSTRUMENT COMPANY
C309	Colgate-Palmolive Company
C310	Collaborative Research, Inc
C311	Collins & Aikman Corporation
C312	Colloids, Inc
C313	Colorado Engineering Experiment Station, Inc
C314	Colorado International Corporation
C315	Colorado Microsystems, Inc
C316	Colorado School of Mines Research Institute
C317	Colorado Serum Co
C318	Colorado Video, Incorporated
C319	Colt Industries Inc
C320	Columbia Chase Corporation
C321	Columbia Chemical Corporation
C322	Columbia Gas System Service Ckirporation
C323	Columbia Laboratories, Inc
C324	Columbian Rope Company
C325	Columbia Organic Chemicals Co, Inc
C326	Columbia Research Corporation
C327	Columbia Research Laboratories, Inc
C328	Columbia Research Service
C329	Columbia Scientific Industries Corporation
C330	Columbus Hospital
C331	Columbus Water & Chemical Testing Laboratory
C332	Comarco, Inc
C333	Comark Industries, Inc
C334	Combustion and Explosives Research, Inc
C335	Combustion Engineering, Inc
C335	Combustion Engineering, Inc.
C336	Combustion Equipment Associates, Inc
C337	Combustion Processes, Inc
C338	Comet Chemical Co, Inc
C339	Comgeneral Corporation
C340	Commercial Fabrication & Machine
C341	Commerical Shrimp Culture International
C342	Commission for Administrative Services in Hospitals
C343	Commonwealth Research Corporation
C344	Commonwealth Scientific Corporation
C345	Communications Consulting Corp
C346	Communications Satellite Corporation
C347	Community Training and Development, inc
C348	Compas, Inc
C349	Compo Industries, Inc
C351	Composite Structures Corporation
C352	Comprehensive Health, Inc
C353	Comprehensive Planning Services (C P S)
C354	Comptek Research, Inc
C355	Comptrol Inc
C356	Comp-Tron, Incorporated
C357	Compudyne Corporation
C358	Compusys, Inc
C359	Computational Mechanics Consultants, Inc
C361	Computer Entry Systems Corporation
C362	Computer Generation, Inc
C363	Computer Genetics Corporation
C364	Computer Horizons, Inc
C365	Computer Identics Corp
C366	Computer Instruments Corporation
C367	Computer Labs Inc
C368	Computer-Link Corporation
C369	Computer Products Corporation
C370	Computer Professionals Co
C371	Computer Resources, Inc
C372	Computer Science & Application, Inc
C373	Computer Sciences Corporation
C374	Computer Service, Inc
C375	Computer Signal Processors, Inc
C376	Computer Utilities of Wisconsin, Inc
C377	Computervision Corporation
C378	Comsip Customline Corp
C379	Comsonics, Inc
C381	Com/Tech Systems, Inc
C382	Comtech Telecommunications Corporation
C383	Com-Trol Inc
C384	Concept Applications Ltd
C385	Concept, Inc
C386	Conceptual Device Associates
C387	Concern Group Inc
C388	Concord Control, Inc
C389	The Concrete Associates, Inc
C391	Condec Corp
C392	O Condenser Cleaners Manufacturing Co, Inc
C393	Cone Mills Corporation
C394	Conference Board, Inc
C395	Conforming Matrix Corporation
C396	Congoleum Corporation
C397	Conklin & Rossant
C398	Connecticut Metallurgical Corp
C399	Connecticut Valley Biological Supply Co, Inc
C400	Conner Associates, Inc
C401	Consad Research Corporation
C402	Conservation Chemical Co
C404	Consolidated Engineering Co
C405	Consolidated Foods Corporation
C405	Consolidated Foods Corporation
C406	Consolidated Industries, Inc
C407	Consolidated Laboratories, Inc
C408	Consolidated Natural Gas Co
C409	Consolidated Papers, Inc
C410	Consolidated Rail Corporation
C411	Consolidated Stills & Sterilizers
C412	The Consortium Inc
C413	Construction Research Laboratory, Inc
C414	Construction Systems Associates, Inc
C415	Consultants International, Inc
C416	Consultants in Transportation
C417	Consulting Communications Engineers, Inc
C418	Consulting Engineers Diversified, Inc
C419	Consulting International, Incorporated
C420	Consult, Ltd
C421	Consumer Research Corporation
C422	Consumers Flavoring Extract Co, Inc
C423	Consumer Testing Labs, Inc
C424	Container-Quinn Testing Laboratories, Inc
C425	Container Research Corp
C426	Container Testing Laboratory, Inc
C427	Contech Southwest, Inc
C428	Continental Chemiste Corp
C429	Continental Disc Corporation
C430	Continental Electronics Corp (C E C)
C431	The Continental Group, Inc
C432	Company
C433	I Continental Products of Texas
C434	Continental Technical Finishes Corp
C435	Contour Chemical Co, Inc
C436	Contour Company, Inc
C437	Contract Laboratories Associates
C438	Contraves Goerz Corporation
C439	Contrel Corporation
C440	Control Analysis Corporation
C441	Control Data Corporation
C442	Control & Information Systems, Inc
C443	Control Laser Corp
C444	Controlled Acoustics, Inc
C445	Controlled Environment Systems, Inc
C446	Control Logic, Inc
C447	Control Process Inc
C448	Controls for Environmental Pollution, Inc
C449	Control Technology Company Incorporated
C450	Centronics, Inc
C451	Conway Research, Inc
C452	Conwed Corporation
C453	E L Conwell & Co
C454	Conwood Corporation
C455	Cook Associates. Inc
C456	Cook Chocolate Co, Inc
C457	Cooke Vacuum Products, Inc
C458	Cook Paint & Varnish Company
C459	Cooley, Incorporated
C460	Co-Operative Industries, Inc
C461	Cooper Industries, Inc
C462	Cooper Laboratories, Inc
C463	Coopers Creek Chemical Coip
C464	Cooper Tire and Rubber Company
C465	Adolph Coors Company
C466	Copeland and Roland, Inc
C467	Copley International Corporation
C468	Copolymer Rubber & Chemical Corporation
C469	Copperweld Corporation
C470	Cordin Company
C472	Cordon International Corporation
C473	Core Laboratories, Inc
C474	Cornell Chemical & Equipment Company, Inc
